label,group,solver,oracle,seed,budget,episodes_per_entry,iteration,population,exploitability,entropy0,entropy1,value,empirical_value,oracle_seconds,wall_seconds,evaluation_episodes
uniform_s4,uniform,uniform,q_learning,4,5000,2000,11,12,0.18181818181818182,2.3978952727983707,2.3978952727983707,-0.03615702479338845,-0.03578099173553719,0.41812519900122425,0.44345939100094256,242000
uniform_s4,uniform,uniform,q_learning,4,5000,2000,12,13,0.19444444444444445,2.484906649788001,2.484906649788001,-0.04427083333333335,-0.042656249999999986,0.4337935040002776,0.4670665140001802,288000
fictitious_play_s0,fictitious_play,fictitious_play,q_learning,0,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.1295,0.4457574399984878,0.48768764899978123,2000
fictitious_play_s0,fictitious_play,fictitious_play,q_learning,0,5000,2000,2,3,0.8331251041146094,0.0042984269954451865,0.0042984269954451865,-0.16645846866671607,-0.21818922385384018,0.4875704030000634,0.5246367330000794,8000
fictitious_play_s0,fictitious_play,fictitious_play,q_learning,0,5000,2000,3,4,0.33354156255205736,0.008596604115817493,0.008596604115817493,-8.319803116932291e-05,-0.017059619490604517,0.4099195239996334,0.45127004499954637,18000
fictitious_play_s0,fictitious_play,fictitious_play,q_learning,0,5000,2000,4,5,0.2945610528069299,0.633463409317787,0.23206508941416237,-0.16692321214038994,-0.1469989512989632,0.4215385579991562,0.4617689389997395,32000
fictitious_play_s0,fictitious_play,fictitious_play,q_learning,0,5000,2000,5,6,0.1730384807596202,0.6428013013639495,0.6432257433941904,-8.908797308826038e-05,-0.012285819733811267,0.4689492679990508,0.5143275600003108,50000
fictitious_play_s0,fictitious_play,fictitious_play,q_learning,0,5000,2000,6,7,0.02432117274695992,0.7554818683831438,0.6791775664099859,-0.054845255616403035,-0.05717547210902295,0.6306044489992928,0.7113042019991553,72000
fictitious_play_s0,fictitious_play,fictitious_play,q_learning,0,5000,2000,7,8,0.06655005830418129,1.135923132640144,1.0893972220336225,-0.055142395901832536,-0.0617384483670209,0.6088741559997288,0.6924674670008244,98000
fictitious_play_s0,fictitious_play,fictitious_play,q_learning,0,5000,2000,8,9,0.06713310011660839,1.0139365446085877,1.0111379652787824,-0.052811123590295474,-0.059845487176451745,0.6954966510002123,0.7767970329987293,128000
fictitious_play_s0,fictitious_play,fictitious_play,q_learning,0,5000,2000,9,10,0.01757454606030316,1.3044581087191043,0.9274489966507016,-0.05541029460282354,-0.058075617988107404,0.6428890620009042,0.7306029039991699,162000
fictitious_play_s0,fictitious_play,fictitious_play,q_learning,0,5000,2000,10,11,0.029485257371314286,1.4458509005785982,1.2760508544266003,-0.05559431886588774,-0.05882710393928474,0.683080789000087,0.7717853800004377,200000
fictitious_play_s0,fictitious_play,fictitious_play,q_learning,0,5000,2000,11,12,0.04060469765117442,1.555622380890581,1.183076574084665,-0.05553119450602869,-0.0587464439943946,0.7362958069988963,0.8370289230006165,242000
fictitious_play_s0,fictitious_play,fictitious_play,q_learning,0,5000,2000,12,13,0.00699650174912541,1.315330098696624,1.4312951861148493,-0.05538142764366611,-0.055127035932308714,0.5172718949997943,0.6265048929999466,288000
fictitious_play_s1,fictitious_play,fictitious_play,q_learning,1,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.1465,0.4746861660005379,0.5142285380006797,2000
fictitious_play_s1,fictitious_play,fictitious_play,q_learning,1,5000,2000,2,3,0.666625020822922,0.0042984269954451865,0.0042984269954451865,-0.3329585935834348,-0.3351055240745444,0.46120879299996886,0.4976859920006973,8000
fictitious_play_s1,fictitious_play,fictitious_play,q_learning,1,5000,2000,3,4,0.33304181242711983,0.008596604115817493,0.012201730455947012,-0.08297969747426802,-0.1091624423919974,0.40929881900046894,0.44874490999973204,18000
fictitious_play_s1,fictitious_play,fictitious_play,q_learning,1,5000,2000,4,5,0.24387806096951525,0.5643901899736599,0.6055354503554989,-0.04117807205009857,-0.020951372389767138,0.4163365969998267,0.45687738199922023,32000
fictitious_play_s1,fictitious_play,fictitious_play,q_learning,1,5000,2000,5,6,0.03635682158920538,0.9310405031009804,1.1053535492572784,-0.04693196255445491,-0.043372623533310804,0.4416870339991874,0.48403758999847923,50000
fictitious_play_s1,fictitious_play,fictitious_play,q_learning,1,5000,2000,6,7,0.06750791271031151,1.0708356588854773,1.0730282561460682,-0.05846503076963935,-0.04852390396505895,0.39803386899984616,0.4481552819997887,72000
fictitious_play_s1,fictitious_play,fictitious_play,q_learning,1,5000,2000,7,8,0.026570048309178744,1.1621008750918762,1.3193713785748626,-0.05146510536169531,-0.048535412703443394,0.42979680100143014,0.4832046490009816,98000
fictitious_play_s1,fictitious_play,fictitious_play,q_learning,1,5000,2000,8,9,0.0400216558387473,1.384584866722229,1.481898066396226,-0.0455421027617126,-0.04420148434028864,0.4019552919999114,0.4529348169999139,128000
